Calificaci—n,"Categoria Real (1=Fraude, 0=NoFraude)",fp,tp,fpr,tpr,a
0.003602387,0,4638,85,0.462504986,0.965909091,0.466884144
0.003602387,0,4639,85,0.462604707,0.965909091,0.466982997
0.003602387,0,4640,85,0.462704428,0.965909091,0.467081851
0.003602387,0,4641,85,0.462804148,0.965909091,0.467180704
0.003602387,0,4642,85,0.462903869,0.965909091,0.467279557
0.003602387,0,4643,85,0.46300359,0.965909091,0.46737841
0.003602387,0,4644,85,0.463103311,0.965909091,0.467477264
0.003602387,0,4645,85,0.463203032,0.965909091,0.467576117
0.003602387,0,4646,85,0.463302752,0.965909091,0.46767497
0.003602387,0,4647,85,0.463402473,0.965909091,0.467773824
0.003602387,0,4648,85,0.463502194,0.965909091,0.467872677
0.003602387,0,4649,85,0.463601915,0.965909091,0.46797153
0.003602387,0,4650,85,0.463701635,0.965909091,0.468070384
0.003602387,0,4651,85,0.463801356,0.965909091,0.468169237
0.003602387,0,4652,85,0.463901077,0.965909091,0.46826809
0.003602387,0,4653,85,0.464000798,0.965909091,0.468366943
0.003602387,0,4654,85,0.464100519,0.965909091,0.468465797
0.003602387,0,4655,85,0.464200239,0.965909091,0.46856465
0.003602387,0,4656,85,0.46429996,0.965909091,0.468663503
0.003602387,0,4657,85,0.464399681,0.965909091,0.468762357
0.003602387,0,4658,85,0.464499402,0.965909091,0.46886121
0.003602387,0,4659,85,0.464599122,0.965909091,0.468960063
0.003602387,0,4660,85,0.464698843,0.965909091,0.469058917
0.003602387,0,4661,85,0.464798564,0.965909091,0.46915777
0.003602387,0,4662,85,0.464898285,0.965909091,0.469256623
0.003602387,0,4663,85,0.464998006,0.965909091,0.469355476
0.003602387,0,4664,85,0.465097726,0.965909091,0.46945433
0.003602387,0,4665,85,0.465197447,0.965909091,0.469553183
0.003602387,0,4666,85,0.465297168,0.965909091,0.469652036
0.003602387,0,4667,85,0.465396889,0.965909091,0.46975089
0.003602387,0,4668,85,0.465496609,0.965909091,0.469849743
0.003602387,0,4669,85,0.46559633,0.965909091,0.469948596
0.003602387,0,4670,85,0.465696051,0.965909091,0.47004745
0.003602387,0,4671,85,0.465795772,0.965909091,0.470146303
0.003602387,0,4672,85,0.465895493,0.965909091,0.470245156
0.003602387,0,4673,85,0.465995213,0.965909091,0.470344009
0.003602387,0,4674,85,0.466094934,0.965909091,0.470442863
0.003602387,0,4675,85,0.466194655,0.965909091,0.470541716
0.003602387,0,4676,85,0.466294376,0.965909091,0.470640569
0.003602387,1,4676,86,0.466294376,0.977272727,0.470739423
0.003602387,0,4677,86,0.466394097,0.977272727,0.470838276
0.003602387,0,4678,86,0.466493817,0.977272727,0.470937129
0.003602387,0,4679,86,0.466593538,0.977272727,0.471035983
0.003602387,0,4680,86,0.466693259,0.977272727,0.471134836
0.003602387,0,4681,86,0.46679298,0.977272727,0.471233689
0.003594531,0,4682,86,0.4668927,0.977272727,0.471332543
0.003594531,0,4683,86,0.466992421,0.977272727,0.471431396
0.003594531,0,4684,86,0.467092142,0.977272727,0.471530249
0.003594531,0,4685,86,0.467191863,0.977272727,0.471629102
0.003594531,0,4686,86,0.467291584,0.977272727,0.471727956
0.003594531,0,4687,86,0.467391304,0.977272727,0.471826809
0.003594531,0,4688,86,0.467491025,0.977272727,0.471925662
0.003594531,0,4689,86,0.467590746,0.977272727,0.472024516
0.003594531,0,4690,86,0.467690467,0.977272727,0.472123369
0.003594531,0,4691,86,0.467790187,0.977272727,0.472222222
0.003594531,0,4692,86,0.467889908,0.977272727,0.472321076
0.003594531,0,4693,86,0.467989629,0.977272727,0.472419929
0.003594531,0,4694,86,0.46808935,0.977272727,0.472518782
0.003594531,0,4695,86,0.468189071,0.977272727,0.472617635
0.003594531,0,4696,86,0.468288791,0.977272727,0.472716489
0.003594531,0,4697,86,0.468388512,0.977272727,0.472815342
0.003594531,0,4698,86,0.468488233,0.977272727,0.472914195
0.003594531,0,4699,86,0.468587954,0.977272727,0.473013049
0.003594531,0,4700,86,0.468687675,0.977272727,0.473111902
0.003594531,0,4701,86,0.468787395,0.977272727,0.473210755
0.003594531,0,4702,86,0.468887116,0.977272727,0.473309609
0.003594531,0,4703,86,0.468986837,0.977272727,0.473408462
0.003594531,0,4704,86,0.469086558,0.977272727,0.473507315
0.003594531,0,4705,86,0.469186278,0.977272727,0.473606168
0.003594531,0,4706,86,0.469285999,0.977272727,0.473705022
0.003594531,0,4707,86,0.46938572,0.977272727,0.473803875
0.003594531,0,4708,86,0.469485441,0.977272727,0.473902728
0.003594531,0,4709,86,0.469585162,0.977272727,0.474001582
0.003594531,0,4710,86,0.469684882,0.977272727,0.474100435
0.003594531,0,4711,86,0.469784603,0.977272727,0.474199288
0.003594531,0,4712,86,0.469884324,0.977272727,0.474298142
0.003594531,0,4713,86,0.469984045,0.977272727,0.474396995
0.003594531,0,4714,86,0.470083765,0.977272727,0.474495848
0.003594531,0,4715,86,0.470183486,0.977272727,0.474594701
0.003594531,0,4716,86,0.470283207,0.977272727,0.474693555
0.003594531,0,4717,86,0.470382928,0.977272727,0.474792408
0.003594531,0,4718,86,0.470482649,0.977272727,0.474891261
0.003594531,0,4719,86,0.470582369,0.977272727,0.474990115
0.003594531,0,4720,86,0.47068209,0.977272727,0.475088968
0.003594531,0,4721,86,0.470781811,0.977272727,0.475187821
0.003594531,0,4722,86,0.470881532,0.977272727,0.475286675
0.003594531,0,4723,86,0.470981252,0.977272727,0.475385528
0.003594531,0,4724,86,0.471080973,0.977272727,0.475484381
0.003594531,0,4725,86,0.471180694,0.977272727,0.475583234
0.003594531,0,4726,86,0.471280415,0.977272727,0.475682088
0.003594531,0,4727,86,0.471380136,0.977272727,0.475780941
0.003594531,0,4728,86,0.471479856,0.977272727,0.475879794
0.003594531,0,4729,86,0.471579577,0.977272727,0.475978648
0.003594531,0,4730,86,0.471679298,0.977272727,0.476077501
0.003594531,0,4731,86,0.471779019,0.977272727,0.476176354
0.003594531,0,4732,86,0.47187874,0.977272727,0.476275208
0.003594531,0,4733,86,0.47197846,0.977272727,0.476374061
0.003594531,0,4734,86,0.472078181,0.977272727,0.476472914
0.003594531,0,4735,86,0.472177902,0.977272727,0.476571767
0.003594531,0,4736,86,0.472277623,0.977272727,0.476670621
0.003594531,0,4737,86,0.472377343,0.977272727,0.476769474
0.003594531,0,4738,86,0.472477064,0.977272727,0.476868327
0.003594531,0,4739,86,0.472576785,0.977272727,0.476967181
0.003594531,0,4740,86,0.472676506,0.977272727,0.477066034
0.003594531,0,4741,86,0.472776227,0.977272727,0.477164887
0.003594531,0,4742,86,0.472875947,0.977272727,0.477263741
0.003594531,0,4743,86,0.472975668,0.977272727,0.477362594
0.003594531,0,4744,86,0.473075389,0.977272727,0.477461447
0.003594531,0,4745,86,0.47317511,0.977272727,0.477560301
0.003594531,0,4746,86,0.47327483,0.977272727,0.477659154
0.003594531,0,4747,86,0.473374551,0.977272727,0.477758007
0.003594531,0,4748,86,0.473474272,0.977272727,0.47785686
0.003594531,0,4749,86,0.473573993,0.977272727,0.477955714
0.003594531,0,4750,86,0.473673714,0.977272727,0.478054567
0.003594531,0,4751,86,0.473773434,0.977272727,0.47815342
0.003594531,0,4752,86,0.473873155,0.977272727,0.478252274
0.003594531,0,4753,86,0.473972876,0.977272727,0.478351127
0.003594531,0,4754,86,0.474072597,0.977272727,0.47844998
0.003594531,0,4755,86,0.474172318,0.977272727,0.478548834
0.003594531,0,4756,86,0.474272038,0.977272727,0.478647687
0.003594531,0,4757,86,0.474371759,0.977272727,0.47874654
0.003594531,0,4758,86,0.47447148,0.977272727,0.478845393
0.003594531,0,4759,86,0.474571201,0.977272727,0.478944247
0.003594531,0,4760,86,0.474670921,0.977272727,0.4790431
0.003594531,0,4761,86,0.474770642,0.977272727,0.479141953
0.003594531,0,4762,86,0.474870363,0.977272727,0.479240807
0.003594531,0,4763,86,0.474970084,0.977272727,0.47933966
0.003594531,0,4764,86,0.475069805,0.977272727,0.479438513
0.003594531,0,4765,86,0.475169525,0.977272727,0.479537367
0.003594531,0,4766,86,0.475269246,0.977272727,0.47963622
0.003594531,0,4767,86,0.475368967,0.977272727,0.479735073
0.003594531,0,4768,86,0.475468688,0.977272727,0.479833926
0.003594531,0,4769,86,0.475568408,0.977272727,0.47993278
0.003594531,0,4770,86,0.475668129,0.977272727,0.480031633
0.003594531,0,4771,86,0.47576785,0.977272727,0.480130486
0.003594531,0,4772,86,0.475867571,0.977272727,0.48022934
0.003594531,0,4773,86,0.475967292,0.977272727,0.480328193
0.003594531,0,4774,86,0.476067012,0.977272727,0.480427046
0.003594531,0,4775,86,0.476166733,0.977272727,0.4805259
0.003594531,0,4776,86,0.476266454,0.977272727,0.480624753
0.003594531,0,4777,86,0.476366175,0.977272727,0.480723606
0.003594531,0,4778,86,0.476465895,0.977272727,0.480822459
0.003594531,0,4779,86,0.476565616,0.977272727,0.480921313
0.003594531,0,4780,86,0.476665337,0.977272727,0.481020166
0.003594531,0,4781,86,0.476765058,0.977272727,0.481119019
0.003594531,0,4782,86,0.476864779,0.977272727,0.481217873
0.003594531,0,4783,86,0.476964499,0.977272727,0.481316726
0.003594531,0,4784,86,0.47706422,0.977272727,0.481415579
0.003594531,0,4785,86,0.477163941,0.977272727,0.481514433
0.003593342,0,4786,86,0.477263662,0.977272727,0.481613286
0.003593342,0,4787,86,0.477363383,0.977272727,0.481712139
0.003593342,0,4788,86,0.477463103,0.977272727,0.481810992
0.003587547,0,4789,86,0.477562824,0.977272727,0.481909846
0.003587547,0,4790,86,0.477662545,0.977272727,0.482008699
0.003587547,0,4791,86,0.477762266,0.977272727,0.482107552
0.003587547,0,4792,86,0.477861986,0.977272727,0.482206406
0.003587547,0,4793,86,0.477961707,0.977272727,0.482305259
0.003587547,0,4794,86,0.478061428,0.977272727,0.482404112
0.003587547,0,4795,86,0.478161149,0.977272727,0.482502966
0.003587547,0,4796,86,0.47826087,0.977272727,0.482601819
0.003584974,0,4797,86,0.47836059,0.977272727,0.482700672
0.003584974,0,4798,86,0.478460311,0.977272727,0.482799526
0.003584974,0,4799,86,0.478560032,0.977272727,0.482898379
0.003584974,0,4800,86,0.478659753,0.977272727,0.482997232
0.003584974,0,4801,86,0.478759473,0.977272727,0.483096085
0.003584974,0,4802,86,0.478859194,0.977272727,0.483194939
0.003584974,0,4803,86,0.478958915,0.977272727,0.483293792
0.003584974,0,4804,86,0.479058636,0.977272727,0.483392645
0.003584974,0,4805,86,0.479158357,0.977272727,0.483491499
0.003584974,0,4806,86,0.479258077,0.977272727,0.483590352
0.003584974,0,4807,86,0.479357798,0.977272727,0.483689205
0.003584974,0,4808,86,0.479457519,0.977272727,0.483788059
0.003584974,0,4809,86,0.47955724,0.977272727,0.483886912
0.003584974,0,4810,86,0.479656961,0.977272727,0.483985765
0.003584974,0,4811,86,0.479756681,0.977272727,0.484084618
0.003584974,0,4812,86,0.479856402,0.977272727,0.484183472
0.003584974,0,4813,86,0.479956123,0.977272727,0.484282325
0.003584974,0,4814,86,0.480055844,0.977272727,0.484381178
0.003584974,0,4815,86,0.480155564,0.977272727,0.484480032
0.003584974,0,4816,86,0.480255285,0.977272727,0.484578885
0.003584974,0,4817,86,0.480355006,0.977272727,0.484677738
0.003584974,0,4818,86,0.480454727,0.977272727,0.484776592
0.003584974,0,4819,86,0.480554448,0.977272727,0.484875445
0.003584974,0,4820,86,0.480654168,0.977272727,0.484974298
0.003584974,0,4821,86,0.480753889,0.977272727,0.485073151
0.003584974,0,4822,86,0.48085361,0.977272727,0.485172005
0.003584974,0,4823,86,0.480953331,0.977272727,0.485270858
0.003584974,0,4824,86,0.481053051,0.977272727,0.485369711
0.003584974,0,4825,86,0.481152772,0.977272727,0.485468565
0.003584974,0,4826,86,0.481252493,0.977272727,0.485567418
0.003584974,0,4827,86,0.481352214,0.977272727,0.485666271
0.003584974,0,4828,86,0.481451935,0.977272727,0.485765125
0.003584974,0,4829,86,0.481551655,0.977272727,0.485863978
0.003584974,0,4830,86,0.481651376,0.977272727,0.485962831
0.003584974,0,4831,86,0.481751097,0.977272727,0.486061684
0.003584974,0,4832,86,0.481850818,0.977272727,0.486160538
0.003584974,0,4833,86,0.481950538,0.977272727,0.486259391
0.003584974,0,4834,86,0.482050259,0.977272727,0.486358244
0.003584974,0,4835,86,0.48214998,0.977272727,0.486457098
0.003584974,0,4836,86,0.482249701,0.977272727,0.486555951
0.003584974,0,4837,86,0.482349422,0.977272727,0.486654804
0.003584974,0,4838,86,0.482449142,0.977272727,0.486753658
0.003584974,0,4839,86,0.482548863,0.977272727,0.486852511
0.003584974,0,4840,86,0.482648584,0.977272727,0.486951364
0.003584974,0,4841,86,0.482748305,0.977272727,0.487050217
0.003584974,0,4842,86,0.482848026,0.977272727,0.487149071
0.003584974,0,4843,86,0.482947746,0.977272727,0.487247924
0.003584974,0,4844,86,0.483047467,0.977272727,0.487346777
0.003584974,0,4845,86,0.483147188,0.977272727,0.487445631
0.003584974,0,4846,86,0.483246909,0.977272727,0.487544484
0.003584974,0,4847,86,0.483346629,0.977272727,0.487643337
0.003584974,0,4848,86,0.48344635,0.977272727,0.487742191
0.003584974,0,4849,86,0.483546071,0.977272727,0.487841044
0.003584974,0,4850,86,0.483645792,0.977272727,0.487939897
0.003584974,0,4851,86,0.483745513,0.977272727,0.48803875
0.003584974,0,4852,86,0.483845233,0.977272727,0.488137604
0.003584974,0,4853,86,0.483944954,0.977272727,0.488236457
0.003584974,0,4854,86,0.484044675,0.977272727,0.48833531
0.003584974,0,4855,86,0.484144396,0.977272727,0.488434164
0.003584974,0,4856,86,0.484244116,0.977272727,0.488533017
0.003584974,0,4857,86,0.484343837,0.977272727,0.48863187
0.003584974,0,4858,86,0.484443558,0.977272727,0.488730724
0.003584974,0,4859,86,0.484543279,0.977272727,0.488829577
0.003584974,0,4860,86,0.484643,0.977272727,0.48892843
0.003584974,0,4861,86,0.48474272,0.977272727,0.489027284
0.003584974,0,4862,86,0.484842441,0.977272727,0.489126137
0.003584974,0,4863,86,0.484942162,0.977272727,0.48922499
0.003584974,0,4864,86,0.485041883,0.977272727,0.489323843
0.003584974,0,4865,86,0.485141604,0.977272727,0.489422697
0.003584974,0,4866,86,0.485241324,0.977272727,0.48952155
0.003584974,0,4867,86,0.485341045,0.977272727,0.489620403
0.003584974,0,4868,86,0.485440766,0.977272727,0.489719257
0.003584974,0,4869,86,0.485540487,0.977272727,0.48981811
0.003584974,0,4870,86,0.485640207,0.977272727,0.489916963
0.003584974,0,4871,86,0.485739928,0.977272727,0.490015817
0.003584974,0,4872,86,0.485839649,0.977272727,0.49011467
0.003584974,0,4873,86,0.48593937,0.977272727,0.490213523
0.003584974,0,4874,86,0.486039091,0.977272727,0.490312376
0.003584974,0,4875,86,0.486138811,0.977272727,0.49041123
0.003584974,0,4876,86,0.486238532,0.977272727,0.490510083
0.003584974,0,4877,86,0.486338253,0.977272727,0.490608936
0.003584974,0,4878,86,0.486437974,0.977272727,0.49070779
0.003584974,0,4879,86,0.486537694,0.977272727,0.490806643
0.003584974,0,4880,86,0.486637415,0.977272727,0.490905496
0.003584974,0,4881,86,0.486737136,0.977272727,0.49100435
0.003584974,0,4882,86,0.486836857,0.977272727,0.491103203
0.003584974,0,4883,86,0.486936578,0.977272727,0.491202056
0.003584974,0,4884,86,0.487036298,0.977272727,0.491300909
0.003584974,0,4885,86,0.487136019,0.977272727,0.491399763
0.003584974,0,4886,86,0.48723574,0.977272727,0.491498616
0.003584974,0,4887,86,0.487335461,0.977272727,0.491597469
0.003584974,0,4888,86,0.487435181,0.977272727,0.491696323
0.003584974,0,4889,86,0.487534902,0.977272727,0.491795176
0.003584974,0,4890,86,0.487634623,0.977272727,0.491894029
0.003584974,0,4891,86,0.487734344,0.977272727,0.491992883
0.003584974,0,4892,86,0.487834065,0.977272727,0.492091736
0.003584974,0,4893,86,0.487933785,0.977272727,0.492190589
0.003584974,0,4894,86,0.488033506,0.977272727,0.492289442
0.003584974,0,4895,86,0.488133227,0.977272727,0.492388296
0.003584974,0,4896,86,0.488232948,0.977272727,0.492487149
0.003584974,0,4897,86,0.488332669,0.977272727,0.492586002
0.003584974,0,4898,86,0.488432389,0.977272727,0.492684856
0.003584974,0,4899,86,0.48853211,0.977272727,0.492783709
0.003584974,0,4900,86,0.488631831,0.977272727,0.492882562
0.003584974,0,4901,86,0.488731552,0.977272727,0.492981416
0.003584974,0,4902,86,0.488831272,0.977272727,0.493080269
0.003584974,0,4903,86,0.488930993,0.977272727,0.493179122
0.003584974,0,4904,86,0.489030714,0.977272727,0.493277975
0.003584974,0,4905,86,0.489130435,0.977272727,0.493376829
0.003584974,0,4906,86,0.489230156,0.977272727,0.493475682
0.003584974,0,4907,86,0.489329876,0.977272727,0.493574535
0.003584974,0,4908,86,0.489429597,0.977272727,0.493673389
0.003584974,0,4909,86,0.489529318,0.977272727,0.493772242
0.003584974,0,4910,86,0.489629039,0.977272727,0.493871095
0.003584974,0,4911,86,0.489728759,0.977272727,0.493969949
0.003584974,0,4912,86,0.48982848,0.977272727,0.494068802
0.003584974,0,4913,86,0.489928201,0.977272727,0.494167655
0.003584974,0,4914,86,0.490027922,0.977272727,0.494266509
0.003584974,0,4915,86,0.490127643,0.977272727,0.494365362
0.003584974,0,4916,86,0.490227363,0.977272727,0.494464215
0.003584974,0,4917,86,0.490327084,0.977272727,0.494563068
0.003584974,0,4918,86,0.490426805,0.977272727,0.494661922
0.003579739,0,4919,86,0.490526526,0.977272727,0.494760775
0.003579739,0,4920,86,0.490626247,0.977272727,0.494859628
0.003579739,0,4921,86,0.490725967,0.977272727,0.494958482
0.003579739,0,4922,86,0.490825688,0.977272727,0.495057335
0.003579739,0,4923,86,0.490925409,0.977272727,0.495156188
0.003579739,0,4924,86,0.49102513,0.977272727,0.495255042
0.003579739,0,4925,86,0.49112485,0.977272727,0.495353895
0.003579739,0,4926,86,0.491224571,0.977272727,0.495452748
0.003579739,0,4927,86,0.491324292,0.977272727,0.495551601
0.003579739,0,4928,86,0.491424013,0.977272727,0.495650455
0.003579739,0,4929,86,0.491523734,0.977272727,0.495749308
0.003579739,0,4930,86,0.491623454,0.977272727,0.495848161
0.003579739,0,4931,86,0.491723175,0.977272727,0.495947015
0.003579739,0,4932,86,0.491822896,0.977272727,0.496045868
0.003579739,0,4933,86,0.491922617,0.977272727,0.496144721
0.003579739,0,4934,86,0.492022337,0.977272727,0.496243575
0.003579739,0,4935,86,0.492122058,0.977272727,0.496342428
0.003579739,0,4936,86,0.492221779,0.977272727,0.496441281
0.00357596,0,4937,86,0.4923215,0.977272727,0.496540134
0.00357596,0,4938,86,0.492421221,0.977272727,0.496638988
0.00357596,0,4939,86,0.492520941,0.977272727,0.496737841
0.00357596,0,4940,86,0.492620662,0.977272727,0.496836694
0.00357596,0,4941,86,0.492720383,0.977272727,0.496935548
0.00357596,0,4942,86,0.492820104,0.977272727,0.497034401
0.00357596,0,4943,86,0.492919824,0.977272727,0.497133254
0.00357596,0,4944,86,0.493019545,0.977272727,0.497232108
0.00357596,0,4945,86,0.493119266,0.977272727,0.497330961
0.00357596,0,4946,86,0.493218987,0.977272727,0.497429814
0.00357596,0,4947,86,0.493318708,0.977272727,0.497528667
0.00357596,0,4948,86,0.493418428,0.977272727,0.497627521
0.00357272,0,4949,86,0.493518149,0.977272727,0.497726374
0.00357272,0,4950,86,0.49361787,0.977272727,0.497825227
0.00357272,0,4951,86,0.493717591,0.977272727,0.497924081
0.00357272,0,4952,86,0.493817312,0.977272727,0.498022934
